118,196
99,196
13,197
140,197
118,198
133,198
46,199
124,199
120,200
42,200
98,201
6,201
20,202
115,202
78,203
43,203
105,204
35,204
127,205
92,205
55,206
10,206
11,207
86,207
85,208
38,208
34,209
46,209
111,210
115,210
48,211
125,211
101,212
77,212
29,213
38,213
124,214
96,214
98,215
142,215
33,216
60,216
19,217
37,217
118,218
75,218
67,219
150,219
105,220
57,220
36,221
98,221
97,222
33,222
97,223
4,223
58,224
97,224
24,225
128,225
112,226
30,226
138,227
67,227
144,228
6,228
95,229
134,229
6,230
86,230
71,231
26,231
77,232
125,232
90,233
79,233
135,234
122,234
81,235
86,235
123,236
145,236
13,237
89,237
56,238
64,238
114,239
53,239
81,240
113,240
115,241
146,241
67,242
42,242
26,243
141,243
58,244
5,244
22,245
44,245
131,246
80,246
126,247
137,247
133,248
104,248
60,249
46,249
16,250
19,250
4,251
83,251
54,252
135,252
59,253
46,253
103,254
63,254
36,255
145,255
104,256
32,256
121,257
58,257
59,258
45,258
126,259
61,259
27,260
37,260
109,261
59,261
127,262
70,262
92,263
4,263
86,264
41,264
106,265
91,265
69,266
118,266
112,267
110,267
94,268
58,268
128,269
107,269
118,270
36,270
139,271
21,271
40,272
53,272
49,273
128,273
41,274
106,274
144,275
91,275
111,276
120,276
50,277
29,277
127,278
118,278
128,279
59,279
103,280
88,280
116,281
22,281
135,282
39,282
55,283
131,283
8,284
116,284
51,285
36,285
107,286
98,286
39,287
71,287
83,288
104,288
43,289
102,289
47,290
5,290
122,291
58,291
145,292
54,292
92,293
150,293
113,294
98,294
19,295
75,295
108,296
70,296
61,297
107,297
84,298
136,298
36,299
77,299
150,300
75,300
59,301
144,301
90,302
37,302
52,303
125,303
116,304
10,304
114,305
64,305
113,306
36,306
19,307
136,307
132,308
101,308
71,309
103,309
8,310
1,310
130,311
84,311
72,312
10,312
13,313
19,313
12,314
60,314
2,315
139,315
87,316
98,316
72,317
132,317
137,318
48,318
7,319
76,319
114,320
98,320
49,321
20,321
128,322
11,322
36,323
19,323
29,324
20,324
5,325
73,325
139,326
43,326
8,327
21,327
140,328
53,328
149,329
24,329
108,330
113,330
45,331
52,331
113,332
41,332
79,333
37,333
45,334
25,334
119,335
31,335
140,336
142,336
130,337
110,337
117,338
36,338
117,339
34,339
69,340
49,340
77,341
110,341
117,342
131,342
58,343
98,343
72,344
91,344
115,345
10,345
130,346
21,346
84,347
23,347
26,348
57,348
81,349
61,349
86,350
149,350
70,351
146,351
89,352
58,352
129,353
70,353
66,354
84,354
30,355
47,355
137,356
85,356
97,357
137,357
97,358
133,358
93,359
134,359
27,360
74,360
91,361
12,361
114,362
31,362
4,363
52,363
131,364
18,364
76,365
45,365
112,366
112,366
24,367
41,367
132,368
131,368
55,369
106,369
93,370
74,370
140,371
117,371
91,372
62,372
38,373
134,373
103,374
45,374
137,375
64,375
53,376
114,376
116,377
6,377
56,378
145,378
25,379
75,379
111,380
23,380
86,381
108,381
101,382
84,382
24,383
18,383
59,384
124,384
113,385
27,385
60,386
123,386
116,387
80,387
46,388
138,388
133,389
30,389
35,390
150,390
79,391
128,391
13,392
131,392
114,393
85,393
53,394
103,394
25,395
137,395
134,396
130,396
137,397
56,397
72,398
11,398
106,399
59,399
108,400
13,400
43,401
11,401
68,402
108,402
112,403
111,403
49,404
47,404
43,405
106,405
100,406
9,406
50,407
54,407
111,408
131,408
106,409
106,409
116,410
6,410
90,411
66,411
46,412
94,412
109,413
120,413
32,414
71,414
15,415
94,415
22,416
26,416
93,417
103,417
61,418
137,418
82,419
92,419
145,420
16,420
52,421
23,421
15,422
121,422
110,423
95,423
91,424
88,424
117,425
123,425
127,426
125,426
83,427
44,427
129,428
92,428
63,429
80,429
36,430
82,430
43,431
144,431
16,432
87,432
22,433
15,433
102,434
14,434
122,435
19,435
123,436
5,436
100,437
121,437
140,438
123,438
33,439
66,439
93,440
56,440
10,441
114,441
128,442
109,442
73,443
49,443
119,444
90,444
16,445
40,445
36,446
38,446
55,447
36,447
32,448
78,448
111,449
64,449
63,450
75,450
101,451
22,451
87,452
141,452
131,453
1,453
28,454
99,454
69,455
137,455
32,456
29,456
140,457
28,457
75,458
8,458
61,459
109,459
48,460
2,460
41,461
98,461
16,462
54,462
86,463
116,463
119,464
123,464
99,465
32,465
6,466
59,466
48,467
41,467
111,468
57,468
23,469
37,469
14,470
43,470
66,471
59,471
85,472
11,472
53,473
126,473
67,474
104,474
38,475
118,475
14,476
137,476
140,477
143,477
90,478
89,478
70,479
109,479
75,480
70,480
110,481
106,481
30,482
8,482
113,483
128,483
70,484
46,484
125,485
15,485
48,486
109,486
105,487
125,487
88,488
49,488
88,489
13,489
49,490
2,490
136,491
57,491
134,492
83,492
130,493
124,493
61,494
15,494
145,495
70,495
58,496
109,496
92,497
46,497
18,498
150,498
102,499
45,499
78,500
11,500
111,501
107,501
98,502
19,502
85,503
126,503
54,504
64,504
148,505
22,505
35,506
14,506
2,507
147,507
125,508
76,508
89,509
53,509
133,510
102,510
127,511
90,511
128,512
63,512
69,513
147,513
103,514
144,514
48,515
50,515
138,516
137,516
145,517
63,517
110,518
70,518
55,519
41,519
92,520
64,520
59,521
114,521
137,522
111,522
67,523
18,523
102,524
105,524
107,525
106,525
24,526
140,526
18,527
133,527
112,528
18,528
64,529
63,529
109,530
99,530
112,531
44,531
76,532
76,532
112,533
109,533
55,534
12,534
55,535
4,535
60,536
145,536
13,537
62,537
55,538
11,538
62,539
82,539
85,540
83,540
23,541
90,541
7,542
149,542
87,543
69,543
54,544
63,544
130,545
147,545
51,546
24,546
147,547
143,547
19,548
126,548
16,549
134,549
65,550
34,550
142,551
53,551
22,552
91,552
5,553
21,553
34,554
120,554
141,555
58,555
66,556
54,556
91,557
41,557
96,558
104,558
6,559
30,559
127,560
17,560
54,561
39,561
71,562
136,562
10,563
108,563
17,564
15,564
19,565
150,565
120,566
18,566
27,567
72,567
86,568
13,568
133,569
142,569
60,570
30,570
56,571
123,571
29,572
49,572
28,573
39,573
116,574
37,574
39,575
141,575
40,576
69,576
60,577
132,577
16,578
103,578
15,579
145,579
54,580
11,580
117,581
101,581
42,582
68,582
127,583
106,583
19,584
11,584
51,585
95,585
76,586
16,586
10,587
74,587
52,588
139,588
36,589
118,589
146,590
25,590
115,591
94,591
41,592
23,592
51,593
28,593
70,594
65,594
81,595
83,595
117,596
69,596
23,597
147,597
124,598
106,598
30,599
141,599
71,600
76,600
3,601
30,601
75,602
134,602
39,603
73,603
50,604
56,604
35,605
6,605
13,606
101,606
33,607
80,607
148,608
48,608
8,609
41,609
30,610
12,610
113,611
19,611
21,612
20,612
115,613
17,613
111,614
94,614
92,615
90,615
20,616
88,616
124,617
98,617
21,618
105,618
113,619
150,619
25,620
16,620
104,621
66,621
67,622
80,622
6,623
135,623
62,624
69,624
115,625
56,625
113,626
94,626
24,627
75,627
60,628
90,628
43,629
145,629
49,630
31,630
107,631
64,631
56,632
107,632
23,633
77,633
48,634
142,634
117,635
86,635
82,636
135,636
112,637
19,637
38,638
25,638
77,639
97,639
31,640
5,640
139,641
106,641
59,642
79,642
25,643
69,643
28,644
29,644
127,645
63,645
89,646
60,646
44,647
69,647
144,648
6,648
67,649
85,649
44,650
57,650
29,651
106,651
52,652
122,652
149,653
61,653
97,654
105,654
85,655
70,655
32,656
140,656
60,657
119,657
145,658
106,658
46,659
38,659
108,660
109,660
45,661
4,661
73,662
86,662
147,663
71,663
98,664
143,664
118,665
120,665
4,666
24,666
63,667
150,667
141,668
119,668
54,669
66,669
14,670
122,670
32,671
37,671
94,672
38,672
55,673
129,673
31,674
123,674
98,675
16,675
114,676
74,676
104,677
148,677
99,678
35,678
125,679
48,679
57,680
39,680
139,681
13,681
104,682
137,682
140,683
13,683
104,684
141,684
123,685
147,685
81,686
13,686
87,687
20,687
71,688
136,688
134,689
31,689
128,690
16,690
92,691
35,691
133,692
5,692
120,693
75,693
14,694
19,694
55,695
126,695
133,696
44,696
122,697
78,697
115,698
102,698
69,699
145,699
42,700
74,700
126,701
87,701
113,702
51,702
46,703
129,703
39,704
87,704
52,705
48,705
19,706
126,706
129,707
148,707
78,708
51,708
40,709
148,709
94,710
16,710
33,711
139,711
136,712
54,712
82,713
142,713
33,714
64,714
145,715
53,715
77,716
147,716
62,717
106,717
133,718
26,718
70,719
37,719
144,720
71,720
20,721
146,721
125,722
32,722
27,723
87,723
100,724
31,724
63,725
47,725
114,726
69,726
132,727
107,727
139,728
6,728
93,729
122,729
80,730
118,730
23,731
47,731
100,732
74,732
121,733
88,733
121,734
8,734
3,735
119,735
81,736
140,736
27,737
105,737
2,738
40,738
56,739
66,739
148,740
139,740
51,741
68,741
30,742
73,742
8,743
6,743
3,744
85,744
54,745
68,745
33,746
136,746
30,747
100,747
6,748
108,748
54,749
34,749
38,750
130,750
84,751
142,751
36,752
84,752
30,753
122,753
31,754
107,754
46,755
68,755
95,756
88,756
80,757
58,757
75,758
38,758
52,759
47,759
145,760
133,760
57,761
60,761
133,762
19,762
128,763
105,763
69,764
23,764
21,765
21,765
41,766
75,766
26,767
68,767
43,768
53,768
148,769
6,769
15,770
29,770
121,771
75,771
4,772
85,772
131,773
116,773
7,774
114,774
8,775
132,775
19,776
119,776
65,777
133,777
21,778
106,778
49,779
98,779
126,780
51,780
1,781
30,781
28,782
65,782
78,783
10,783
121,784
10,784
97,785
56,785
103,786
74,786
105,787
74,787
138,788
33,788
115,789
64,789
75,790
135,790
79,791
122,791
72,792
110,792
24,793
76,793
136,794
56,794
80,795
44,795
70,796
129,796
42,797
85,797
28,798
79,798
3,799
36,799
98,800
53,800
27,801
33,801
52,802
60,802
73,803
122,803
71,804
54,804
57,805
7,805
121,806
95,806
10,807
27,807
137,808
112,808
10,809
2,809
12,810
70,810
143,811
73,811
133,812
123,812
54,813
94,813
120,814
45,814
9,815
106,815
91,816
102,816
84,817
92,817
36,818
11,818
140,819
131,819
95,820
25,820
134,821
89,821
40,822
53,822
34,823
133,823
100,824
76,824
121,825
18,825
99,826
57,826
134,827
120,827
125,828
113,828
35,829
97,829
120,830
147,830
122,831
9,831
126,832
107,832
6,833
19,833
77,834
52,834
19,835
104,835
55,836
58,836
62,837
128,837
127,838
110,838
81,839
34,839
62,840
66,840
64,841
34,841
89,842
95,842
59,843
86,843
27,844
38,844
22,845
111,845
25,846
25,846
83,847
3,847
2,848
85,848
85,849
15,849
12,850
146,850
49,851
109,851
37,852
2,852
99,853
52,853
65,854
71,854
60,855
52,855
39,856
6,856
102,857
137,857
56,858
36,858
96,859
93,859
134,860
55,860
137,861
130,861
27,862
68,862
114,863
56,863
87,864
2,864
5,865
95,865
22,866
144,866
77,867
130,867
135,868
34,868
26,869
92,869
42,870
82,870
116,871
9,871
49,872
69,872
137,873
148,873
128,874
7,874
56,875
120,875
66,876
72,876
86,877
33,877
73,878
103,878
133,879
122,879
104,880
78,880
1,881
119,881
52,882
31,882
84,883
128,883
129,884
49,884
79,885
124,885
7,886
20,886
146,887
130,887
1,888
35,888
9,889
51,889
18,890
51,890
150,891
61,891
52,892
12,892
96,893
47,893
45,894
105,894
85,895
32,895
109,896
111,896
9,897
24,897
74,898
82,898
55,899
149,899
68,900
6,900
34,901
63,901
23,902
35,902
120,903
24,903
109,904
110,904
149,905
149,905
119,906
85,906
40,907
45,907
79,908
8,908
30,909
97,909
60,910
144,910
127,911
118,911
94,912
89,912
90,913
62,913
69,914
123,914
143,915
95,915
33,916
140,916
106,917
42,917
81,918
10,918
76,919
53,919
113,920
124,920
108,921
44,921
12,922
98,922
148,923
8,923
32,924
84,924
112,925
130,925
42,926
113,926
86,927
38,927
63,928
54,928
16,929
7,929
125,930
43,930
84,931
54,931
73,932
53,932
145,933
107,933
68,934
1,934
48,935
115,935
121,936
39,936
70,937
19,937
71,938
13,938
75,939
103,939
84,940
49,940
88,941
36,941
79,942
131,942
150,943
4,943
38,944
32,944
21,945
124,945
34,946
25,946
70,947
78,947
41,948
33,948
120,949
12,949
136,950
93,950
73,951
53,951
111,952
93,952
102,953
33,953
19,954
113,954
9,955
4,955
81,956
4,956
51,957
20,957
99,958
12,958
21,959
57,959
83,960
140,960
63,961
54,961
83,962
32,962
56,963
98,963
61,964
111,964
45,965
89,965
38,966
68,966
35,967
105,967
24,968
111,968
144,969
11,969
81,970
22,970
44,971
138,971
80,972
36,972
62,973
52,973
136,974
141,974
89,975
86,975
26,976
29,976
3,977
16,977
10,978
21,978
60,979
54,979
87,980
37,980
117,981
128,981
27,982
18,982
138,983
67,983
5,984
115,984
134,985
85,985
91,986
85,986
106,987
57,987
85,988
43,988
95,989
136,989
42,990
144,990
150,991
133,991
57,992
137,992
8,993
43,993
7,994
132,994
39,995
134,995
63,996
46,996
113,997
75,997
140,998
77,998
90,999
20,999
34,1000
95,1000
68,1001
68,1001
5,1002
99,1002
33,1003
67,1003
133,1004
91,1004
6,1005
127,1005
82,1006
25,1006
91,1007
137,1007
92,1008
38,1008
103,1009
22,1009
60,1010
66,1010
107,1011
56,1011
11,1012
8,1012
53,1013
94,1013
130,1014
15,1014
141,1015
72,1015
12,1016
3,1016
77,1017
32,1017
92,1018
95,1018
36,1019
28,1019
56,1020
100,1020
117,1021
89,1021
92,1022
62,1022
96,1023
54,1023
55,1024
42,1024
101,1025
8,1025
130,1026
7,1026
3,1027
5,1027
2,1028
79,1028
100,1029
27,1029
84,1030
62,1030
26,1031
87,1031
66,1032
77,1032
104,1033
26,1033
16,1034
122,1034
99,1035
123,1035
141,1036
47,1036
70,1037
124,1037
110,1038
106,1038
144,1039
15,1039
39,1040
36,1040
110,1041
130,1041
45,1042
143,1042
7,1043
42,1043
58,1044
127,1044
40,1045
48,1045
40,1046
2,1046
142,1047
61,1047
120,1048
30,1048
107,1049
71,1049
86,1050
110,1050
24,1051
42,1051
37,1052
58,1052
147,1053
38,1053
56,1054
112,1054
115,1055
107,1055
46,1056
72,1056
142,1057
68,1057
22,1058
132,1058
55,1059
78,1059
146,1060
117,1060
7,1061
96,1061
68,1062
149,1062
108,1063
39,1063
58,1064
80,1064
126,1065
71,1065
40,1066
73,1066
135,1067
49,1067
83,1068
43,1068
127,1069
66,1069
97,1070
138,1070
147,1071
64,1071
134,1072
120,1072
13,1073
18,1073
24,1074
11,1074
101,1075
109,1075
36,1076
26,1076
90,1077
74,1077
98,1078
1,1078
45,1079
14,1079
107,1080
66,1080
33,1081
12,1081
87,1082
121,1082
73,1083
57,1083
118,1084
9,1084
121,1085
120,1085
18,1086
29,1086
121,1087
93,1087
20,1088
136,1088
108,1089
104,1089
125,1090
115,1090
130,1091
23,1091
148,1092
17,1092
120,1093
68,1093
7,1094
81,1094
47,1095
11,1095
36,1096
70,1096
64,1097
23,1097
59,1098
49,1098
48,1099
34,1099
146,1100
68,1100
30,1101
34,1101
134,1102
32,1102
149,1103
101,1103
63,1104
7,1104
55,1105
44,1105
68,1106
11,1106
43,1107
60,1107
29,1108
28,1108
67,1109
147,1109
59,1110
121,1110
89,1111
31,1111
104,1112
87,1112
34,1113
107,1113
42,1114
15,1114
88,1115
62,1115
42,1116
6,1116
66,1117
34,1117
21,1118
38,1118
143,1119
92,1119
81,1120
7,1120
148,1121
124,1121
129,1122
139,1122
115,1123
53,1123
55,1124
116,1124
116,1125
114,1125
33,1126
70,1126
125,1127
4,1127
97,1128
69,1128
3,1129
89,1129
104,1130
12,1130
93,1131
94,1131
20,1132
81,1132
100,1133
117,1133
22,1134
20,1134
66,1135
39,1135
126,1136
106,1136
112,1137
21,1137
32,1138
39,1138
120,1139
2,1139
24,1140
25,1140
4,1141
136,1141
108,1142
73,1142
41,1143
113,1143
105,1144
28,1144
9,1145
56,1145
140,1146
114,1146
34,1147
100,1147
5,1148
48,1148
90,1149
58,1149
9,1150
2,1150
106,1151
39,1151
11,1152
17,1152
96,1153
97,1153
69,1154
57,1154
133,1155
74,1155
20,1156
114,1156
54,1157
5,1157
130,1158
87,1158
37,1159
138,1159
57,1160
35,1160
107,1161
135,1161
60,1162
130,1162
51,1163
86,1163
122,1164
80,1164
53,1165
115,1165
133,1166
81,1166
12,1167
128,1167
54,1168
133,1168
52,1169
44,1169
56,1170
133,1170
8,1171
49,1171
8,1172
94,1172
89,1173
116,1173
8,1174
44,1174
76,1175
116,1175
113,1176
39,1176
72,1177
30,1177
9,1178
45,1178
3,1179
94,1179
58,1180
113,1180
108,1181
110,1181
86,1182
4,1182
98,1183
25,1183
126,1184
96,1184
132,1185
125,1185
7,1186
18,1186
19,1187
145,1187
70,1188
12,1188
14,1189
8,1189
70,1190
64,1190
41,1191
114,1191
110,1192
145,1192
65,1193
48,1193
55,1194
109,1194
112,1195
133,1195
130,1196
85,1196
100,1197
140,1197
95,1198
14,1198
103,1199
108,1199
137,1200
60,1200
83,1201
31,1201
82,1202
136,1202
7,1203
24,1203
45,1204
78,1204
24,1205
101,1205
78,1206
146,1206
86,1207
60,1207
19,1208
134,1208
30,1209
99,1209
130,1210
24,1210
41,1211
45,1211
116,1212
131,1212
104,1213
16,1213
130,1214
69,1214
105,1215
19,1215
129,1216
50,1216
83,1217
135,1217
81,1218
17,1218
66,1219
81,1219
143,1220
141,1220
81,1221
137,1221
80,1222
33,1222
52,1223
51,1223
148,1224
60,1224
93,1225
67,1225
21,1226
36,1226
109,1227
81,1227
17,1228
147,1228
15,1229
107,1229
112,1230
39,1230
59,1231
125,1231
3,1232
135,1232
11,1233
53,1233
2,1234
17,1234
129,1235
126,1235
80,1236
142,1236
118,1237
139,1237
104,1238
89,1238
78,1239
122,1239
61,1240
70,1240
96,1241
120,1241
18,1242
147,1242
120,1243
117,1243
93,1244
150,1244
98,1245
75,1245
108,1246
135,1246
148,1247
12,1247
132,1248
125,1248
99,1249
29,1249
133,1250
108,1250
61,1251
35,1251
98,1252
95,1252
61,1253
150,1253
36,1254
121,1254
84,1255
76,1255
92,1256
106,1256
144,1257
84,1257
124,1258
113,1258
13,1259
80,1259
34,1260
36,1260
95,1261
59,1261
9,1262
41,1262
2,1263
125,1263
79,1264
74,1264
31,1265
58,1265
76,1266
23,1266
40,1267
80,1267
74,1268
52,1268
83,1269
87,1269
115,1270
43,1270
130,1271
17,1271
105,1272
92,1272
5,1273
13,1273
93,1274
2,1274
14,1275
146,1275
89,1276
101,1276
26,1277
103,1277
25,1278
111,1278
120,1279
90,1279
113,1280
63,1280
56,1281
29,1281
56,1282
76,1282
108,1283
108,1283
20,1284
2,1284
10,1285
33,1285
29,1286
20,1286
95,1287
91,1287
106,1288
33,1288
86,1289
29,1289
121,1290
105,1290
3,1291
1,1291
33,1292
130,1292
23,1293
97,1293
67,1294
123,1294
5,1295
23,1295
123,1296
104,1296
43,1297
55,1297
11,1298
55,1298
61,1299
53,1299
67,1300
86,1300
96,1301
145,1301
85,1302
96,1302
98,1303
107,1303
50,1304
86,1304
18,1305
123,1305
75,1306
23,1306
147,1307
108,1307
13,1308
122,1308
134,1309
102,1309
149,1310
100,1310
7,1311
18,1311
84,1312
10,1312
68,1313
47,1313
77,1314
1,1314
106,1315
108,1315
142,1316
129,1316
104,1317
122,1317
25,1318
26,1318
11,1319
150,1319
17,1320
94,1320
100,1321
37,1321
27,1322
8,1322
49,1323
51,1323
76,1324
25,1324
98,1325
129,1325
32,1326
77,1326
125,1327
146,1327
26,1328
28,1328
117,1329
141,1329
150,1330
122,1330
103,1331
140,1331
128,1332
1,1332
148,1333
83,1333
137,1334
145,1334
148,1335
5,1335
45,1336
147,1336
80,1337
31,1337
67,1338
96,1338
90,1339
135,1339
124,1340
105,1340
145,1341
3,1341
130,1342
76,1342
83,1343
1,1343
115,1344
134,1344
86,1345
53,1345
146,1346
20,1346
13,1347
49,1347
127,1348
33,1348
70,1349
74,1349
124,1350
40,1350
52,1351
3,1351
39,1352
105,1352
7,1353
81,1353
15,1354
137,1354
63,1355
52,1355
6,1356
126,1356
127,1357
20,1357
132,1358
26,1358
65,1359
104,1359
83,1360
39,1360
144,1361
21,1361
67,1362
112,1362
33,1363
32,1363
140,1364
71,1364
42,1365
41,1365
85,1366
26,1366
6,1367
74,1367
69,1368
147,1368
19,1369
46,1369
48,1370
86,1370
110,1371
46,1371
135,1372
75,1372
45,1373
16,1373
141,1374
91,1374
87,1375
21,1375
124,1376
107,1376
127,1377
66,1377
99,1378
133,1378
129,1379
61,1379
41,1380
149,1380
106,1381
133,1381
53,1382
57,1382
93,1383
98,1383
54,1384
37,1384
107,1385
14,1385
137,1386
45,1386
145,1387
111,1387
96,1388
13,1388
104,1389
90,1389
114,1390
139,1390
28,1391
74,1391
74,1392
43,1392
101,1393
116,1393
101,1394
83,1394
31,1395
113,1395
26,1396
133,1396
5,1397
110,1397
101,1398
115,1398
140,1399
77,1399
55,1400
90,1400
100,1401
104,1401
125,1402
83,1402
128,1403
16,1403
24,1404
98,1404
132,1405
79,1405
25,1406
54,1406
21,1407
40,1407
9,1408
24,1408
119,1409
35,1409
128,1410
147,1410
54,1411
147,1411
57,1412
112,1412
59,1413
14,1413
117,1414
75,1414
18,1415
36,1415
24,1416
77,1416
24,1417
76,1417
18,1418
135,1418
19,1419
79,1419
77,1420
32,1420
1,1421
59,1421
137,1422
93,1422
25,1423
50,1423
46,1424
12,1424
89,1425
8,1425
127,1426
135,1426
87,1427
128,1427
8,1428
143,1428
80,1429
127,1429
101,1430
87,1430
126,1431
32,1431
11,1432
149,1432
1,1433
85,1433
57,1434
56,1434
50,1435
15,1435
13,1436
125,1436
85,1437
27,1437
96,1438
96,1438
63,1439
132,1439
88,1440
106,1440
49,1441
56,1441
3,1442
79,1442
44,1443
44,1443
102,1444
51,1444
100,1445
70,1445
133,1446
96,1446
72,1447
92,1447
111,1448
59,1448
12,1449
67,1449
132,1450
117,1450
120,1451
23,1451
87,1452
136,1452
106,1453
29,1453
146,1454
100,1454
149,1455
58,1455
104,1456
93,1456
88,1457
42,1457
83,1458
95,1458
128,1459
111,1459
31,1460
62,1460
30,1461
23,1461
98,1462
34,1462
97,1463
136,1463
100,1464
102,1464
4,1465
76,1465
69,1466
60,1466
5,1467
2,1467
83,1468
48,1468
69,1469
72,1469
25,1470
129,1470
48,1471
17,1471
109,1472
23,1472
43,1473
140,1473
91,1474
91,1474
106,1475
36,1475
103,1476
63,1476
96,1477
49,1477
143,1478
73,1478
118,1479
23,1479
46,1480
85,1480
44,1481
105,1481
51,1482
102,1482
2,1483
89,1483
4,1484
144,1484
141,1485
53,1485
80,1486
76,1486
87,1487
139,1487
11,1488
51,1488
2,1489
112,1489
80,1490
1,1490
130,1491
113,1491
99,1492
91,1492
60,1493
77,1493
62,1494
49,1494
14,1495
14,1495
82,1496
142,1496
134,1497
62,1497
82,1498
16,1498
3,1499
73,1499
138,1500
130,1500
73,1501
63,1501
7,1502
21,1502
74,1503
78,1503
121,1504
31,1504
139,1505
149,1505
74,1506
15,1506
149,1507
58,1507
111,1508
20,1508
60,1509
94,1509
117,1510
103,1510
48,1511
145,1511
146,1512
136,1512
109,1513
13,1513
10,1514
142,1514
58,1515
118,1515
51,1516
97,1516
18,1517
99,1517
90,1518
85,1518
2,1519
95,1519
67,1520
46,1520
144,1521
76,1521
139,1522
53,1522
54,1523
120,1523
62,1524
9,1524
16,1525
35,1525
89,1526
7,1526
11,1527
33,1527
36,1528
79,1528
55,1529
103,1529
121,1530
115,1530
47,1531
9,1531
67,1532
36,1532
8,1533
115,1533
86,1534
133,1534
33,1535
64,1535
71,1536
24,1536
31,1537
100,1537
150,1538
143,1538
148,1539
94,1539
118,1540
67,1540
90,1541
17,1541
42,1542
38,1542
45,1543
143,1543
37,1544
81,1544
110,1545
55,1545
120,1546
3,1546
88,1547
7,1547
71,1548
102,1548
46,1549
122,1549
24,1550
16,1550
109,1551
112,1551
149,1552
19,1552
81,1553
118,1553
8,1554
33,1554
48,1555
120,1555
137,1556
52,1556
97,1557
140,1557
71,1558
131,1558
103,1559
108,1559
4,1560
46,1560
133,1561
75,1561
1,1562
16,1562
75,1563
57,1563
119,1564
86,1564
126,1565
124,1565
23,1566
95,1566
86,1567
70,1567
18,1568
32,1568
48,1569
24,1569
56,1570
144,1570
133,1571
29,1571
59,1572
6,1572
2,1573
62,1573
56,1574
127,1574
13,1575
150,1575
51,1576
113,1576
99,1577
77,1577
34,1578
99,1578
125,1579
59,1579
69,1580
81,1580
114,1581
51,1581
31,1582
53,1582
108,1583
92,1583
58,1584
34,1584
103,1585
39,1585
128,1586
32,1586
93,1587
70,1587
136,1588
83,1588
13,1589
116,1589
72,1590
26,1590
36,1591
36,1591
48,1592
24,1592
77,1593
10,1593
97,1594
127,1594
84,1595
150,1595
23,1596
59,1596
97,1597
144,1597
34,1598
16,1598
112,1599
63,1599
28,1600
